,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,178.154052734375,313.12811279296875,455.5926513671875,366.5233459472656,178.9600067138672,315.4100036621094,461.54998779296875,366.5233459472656,179.00999450683594,315.82000732421875,462.07000732421875,371.5899963378906,176.33999633789062,309.04998779296875,457.17999267578125,357.7033386230469,176.69000244140625,313.9100036621094,460.0199890136719,369.3299865722656,100589400.0,30393400,86581500.0,73614900.0
2022-03-30,176.9694061279297,311.5893249511719,452.7794189453125,364.663330078125,177.77000427246094,313.8599853515625,458.70001220703125,364.663330078125,179.61000061035156,315.95001220703125,461.20001220703125,371.3166809082031,176.6999969482422,311.5799865722656,456.4700012207031,361.3333435058594,178.5500030517578,313.760009765625,460.3399963378906,363.72332763671875,92633200.0,28163600,79666900.0,59865000.0
2022-03-31,173.82362365722656,306.0794677734375,445.8105773925781,359.20001220703125,174.61000061035156,308.30999755859375,451.6400146484375,359.20001220703125,178.02999877929688,315.1400146484375,458.760009765625,367.71331787109375,174.39999389648438,307.8900146484375,451.1600036621094,358.8800048828125,177.83999633789062,313.8999938964844,457.8900146484375,364.8566589355469,103049300.0,33422100,121699900.0,48992700.0
2022-04-01,173.5249786376953,307.18145751953125,447.0740051269531,361.5299987792969,174.30999755859375,309.4200134277344,452.9200134277344,361.5299987792969,174.8800048828125,310.1300048828125,453.4599914550781,364.9166564941406,171.94000244140625,305.5400085449219,449.1400146484375,355.5466613769531,174.02999877929688,309.3699951171875,453.30999755859375,360.3833312988281,78751300.0,27110500,89048800.0,54263100.0
2022-04-04,177.63638305664062,312.6913146972656,450.9039306640625,381.8166809082031,178.44000244140625,314.9700012207031,456.79998779296875,381.8166809082031,178.49000549316406,315.1099853515625,456.9100036621094,383.3033447265625,174.44000244140625,309.7099914550781,452.260009765625,357.510009765625,174.57000732421875,310.0899963378906,453.1300048828125,363.1266784667969,76468400.0,24289600,59601000.0,82035900.0
2022-04-05,174.2716064453125,308.6308898925781,445.20843505859375,363.7533264160156,175.05999755859375,310.8800048828125,451.0299987792969,363.7533264160156,178.3000030517578,314.8699951171875,457.8299865722656,384.2900085449219,174.4199981689453,309.8699951171875,449.82000732421875,362.4333190917969,177.5,313.2699890136719,455.2200012207031,378.76666259765625,73401800.0,23156700,74214500.0,80075100.0
2022-04-06,171.05613708496094,297.33319091796875,440.7566223144531,348.586669921875,171.8300018310547,299.5,446.5199890136719,348.586669921875,173.6300048828125,307.0,448.92999267578125,359.6666564941406,170.1300048828125,296.7099914550781,443.4700012207031,342.5666809082031,172.36000061035156,305.19000244140625,446.8900146484375,357.8233337402344,89058800.0,40110400,106898000.0,89348400.0
2022-04-07,171.36474609375,299.1896667480469,442.97760009765625,352.4200134277344,172.13999938964844,301.3699951171875,448.7699890136719,352.4200134277344,173.36000061035156,303.6499938964844,450.69000244140625,358.86334228515625,169.85000610351562,296.3500061035156,443.5299987792969,340.5133361816406,171.16000366210938,296.6600036621094,445.5899963378906,350.7966613769531,77594700.0,31411200,78097200.0,79447200.0
2022-04-08,169.323974609375,294.8215026855469,441.7930908203125,341.8299865722656,170.08999633789062,296.9700012207031,447.57000732421875,341.8299865722656,171.77999877929688,301.1199951171875,450.6300048828125,349.4800109863281,169.1999969482422,296.2799987792969,445.94000244140625,340.8133239746094,171.77999877929688,300.44000244140625,447.9700012207031,347.7366638183594,76575500.0,24361900,79272700.0,55013700.0
2022-04-11,165.00352478027344,283.1962890625,434.2418212890625,325.30999755859375,165.75,285.260009765625,439.9200134277344,325.30999755859375,169.02999877929688,292.6099853515625,445.0,336.15667724609375,165.5,285.0,439.3900146484375,324.8800048828125,168.7100067138672,291.7900085449219,444.1099853515625,326.79998779296875,72246700.0,34569300,89770500.0,59357100.0
2022-04-12,166.90492248535156,280.0194091796875,432.63287353515625,328.98333740234375,167.66000366210938,282.05999755859375,438.2900085449219,328.98333740234375,169.8699951171875,290.739990234375,445.75,340.39666748046875,166.63999938964844,280.489990234375,436.6499938964844,325.5333251953125,168.02000427246094,289.239990234375,443.0799865722656,332.5466613769531,79265200.0,30966700,84363600.0,65976000.0
2022-04-13,169.63258361816406,285.5391540527344,437.58807373046875,340.7900085449219,170.39999389648438,287.6199951171875,443.30999755859375,340.7900085449219,171.0399932861328,288.5799865722656,444.1099853515625,342.0799865722656,166.77000427246094,281.29998779296875,437.8399963378906,324.3666687011719,167.38999938964844,282.7300109863281,438.0299987792969,327.02667236328125,70618900.0,21907200,74070400.0,55121100.0
2022-04-14,164.54559326171875,277.8055419921875,432.1393127441406,328.3333435058594,165.2899932861328,279.8299865722656,437.7900085449219,328.3333435058594,171.27000427246094,288.30999755859375,444.7300109863281,337.57000732421875,165.0399932861328,279.32000732421875,437.67999267578125,327.39666748046875,170.6199951171875,288.0899963378906,443.54998779296875,333.0966796875,75329400.0,28221600,97869500.0,58422300.0
2022-04-18,164.32659912109375,278.49053955078125,432.3169860839844,334.7633361816406,165.07000732421875,280.5199890136719,437.9700012207031,334.7633361816406,166.60000610351562,282.4599914550781,439.75,338.3066711425781,163.57000732421875,278.3399963378906,435.6099853515625,324.4700012207031,163.9199981689453,278.9100036621094,436.80999755859375,329.6766662597656,69023900.0,20778000,66002500.0,51715200.0
2022-04-19,166.64608764648438,283.2359619140625,439.29571533203125,342.7166748046875,167.39999389648438,285.29998779296875,445.0400085449219,342.7166748046875,167.82000732421875,286.1700134277344,445.79998779296875,344.9800109863281,163.91000366210938,278.4100036621094,437.67999267578125,331.77667236328125,165.02000427246094,279.3800048828125,437.8599853515625,335.0199890136719,67723800.0,22297700,77821000.0,49847700.0
2022-04-20,166.47686767578125,284.28826904296875,438.969970703125,325.73333740234375,167.22999572753906,286.3599853515625,444.7099914550781,325.73333740234375,168.8800048828125,289.70001220703125,447.57000732421875,344.6666564941406,166.10000610351562,285.3699951171875,443.4800109863281,325.0833435058594,168.75999450683594,289.3999938964844,446.9200134277344,343.3333435058594,67929800.0,22906700,65224400.0,70711200.0
2022-04-21,165.67051696777344,278.7784118652344,432.40582275390625,336.260009765625,166.4199981689453,280.80999755859375,438.05999755859375,336.260009765625,171.52999877929688,293.29998779296875,450.010009765625,364.0733337402344,165.91000366210938,280.05999755859375,437.1000061035156,332.1400146484375,168.91000366210938,288.5799865722656,448.5400085449219,358.24334716796875,87227800.0,29454600,85417300.0,105416400.0
2022-04-22,161.0613555908203,272.0474853515625,420.5409851074219,335.01666259765625,161.7899932861328,274.0299987792969,426.0400085449219,335.01666259765625,167.8699951171875,283.20001220703125,438.0799865722656,344.95001220703125,161.5,273.3800048828125,425.44000244140625,331.3333435058594,166.4600067138672,281.67999267578125,436.9100036621094,338.3033447265625,84882400.0,29405800,132471800.0,69696600.0
2022-04-25,162.14645385742188,278.6890869140625,422.9790954589844,332.67333984375,162.8800048828125,280.7200012207031,428.510009765625,332.67333984375,163.1699981689453,281.1099853515625,428.69000244140625,336.2066650390625,158.4600067138672,270.7699890136719,418.8399963378906,325.1000061035156,161.1199951171875,273.2900085449219,423.6700134277344,326.3233337402344,96046400.0,35678900,119647700.0,68341200.0
2022-04-26,156.09384155273438,268.26507568359375,410.7292785644531,292.1400146484375,156.8000030517578,270.2200012207031,416.1000061035156,292.1400146484375,162.33999633789062,278.3599853515625,426.0400085449219,333.3333435058594,156.72000122070312,270.0,416.07000732421875,291.6666564941406,162.25,277.5,425.8299865722656,331.80999755859375,95623200.0,46518400,103996300.0,136133700.0
2022-04-27,155.86488342285156,281.1710205078125,411.8841552734375,293.836669921875,156.57000732421875,283.2200012207031,417.2699890136719,293.836669921875,159.7899932861328,290.9700012207031,422.9200134277344,306.0,155.3800048828125,279.1600036621094,415.010009765625,292.4533386230469,155.91000366210938,282.1000061035156,417.239990234375,299.52667236328125,88063200.0,63477700,122030000.0,76956300.0
2022-04-28,162.9030303955078,287.5346374511719,422.2881164550781,292.5033264160156,163.63999938964844,289.6300048828125,427.80999755859375,292.5033264160156,164.52000427246094,290.9800109863281,429.6400146484375,300.0,158.92999267578125,281.4599914550781,417.6000061035156,273.8999938964844,159.25,285.19000244140625,422.2900085449219,299.99334716796875,130216800.0,33646600,105449100.0,124948500.0
2022-04-29,156.9399871826172,275.51220703125,406.6821594238281,290.2533264160156,157.64999389648438,277.5199890136719,412.0,290.2533264160156,166.1999969482422,289.8800048828125,425.8699951171875,311.4666748046875,157.25,276.5,411.2099914550781,290.0,161.83999633789062,288.6099853515625,423.5899963378906,300.75,131747600.0,37073900,145491100.0,88133100.0
2022-05-02,157.24862670898438,282.4119567871094,409.13018798828125,300.9800109863281,157.9600067138672,284.4700012207031,414.4800109863281,300.9800109863281,158.22999572753906,284.94000244140625,415.9200134277344,302.1199951171875,153.27000427246094,276.2200012207031,405.0199890136719,282.6766662597656,156.7100067138672,277.7099914550781,412.07000732421875,286.92333984375,123055300.0,35151100,158312500.0,75781500.0
2022-05-03,158.76177978515625,279.7414245605469,411.0056457519531,303.0833435058594,159.47999572753906,281.7799987792969,416.3800048828125,303.0833435058594,160.7100067138672,284.1300048828125,418.92999267578125,308.02667236328125,156.32000732421875,280.1499938964844,413.3599853515625,296.1966552734375,158.14999389648438,283.9599914550781,415.010009765625,301.05999755859375,88966500.0,25978600,100028200.0,63709500.0
2022-05-04,165.27232360839844,287.8821105957031,423.5220031738281,317.5400085449219,166.02000427246094,289.9800109863281,429.05999755859375,317.5400085449219,166.47999572753906,290.8800048828125,429.6600036621094,318.5,159.25999450683594,276.7300109863281,413.7099914550781,295.09332275390625,159.6699981689453,282.5899963378906,417.0799865722656,301.3133239746094,108256500.0,33599300,144247900.0,81643800.0
2022-05-05,156.06398010253906,275.3434753417969,408.46881103515625,291.09332275390625,156.77000427246094,277.3500061035156,413.80999755859375,291.09332275390625,164.0800018310547,286.3500061035156,425.0,315.20001220703125,154.9499969482422,274.3399963378906,409.44000244140625,285.8999938964844,163.85000610351562,285.5400085449219,424.54998779296875,313.00665283203125,130525300.0,43260400,172929100.0,92519100.0
2022-05-06,156.80172729492188,272.742431640625,406.03070068359375,288.54998779296875,157.27999877929688,274.7300109863281,411.3399963378906,288.54998779296875,159.44000244140625,279.25,414.79998779296875,296.0,154.17999267578125,271.2699890136719,405.7300109863281,281.03668212890625,156.00999450683594,274.80999755859375,411.1000061035156,295.6666564941406,116124600.0,37780300,151770800.0,72903000.0
2022-05-09,151.59759521484375,262.6658630371094,393.0307312011719,262.3699951171875,152.05999755859375,264.5799865722656,398.1700134277344,262.3699951171875,155.8300018310547,272.3599853515625,406.4100036621094,281.8766784667969,151.49000549316406,263.32000732421875,396.5,260.3833312988281,154.92999267578125,270.05999755859375,405.1000061035156,278.8166809082031,131577900.0,47726000,155586100.0,90810300.0
2022-05-10,154.04013061523438,267.5502624511719,393.9388427734375,266.67999267578125,154.50999450683594,269.5,399.0899963378906,266.67999267578125,156.74000549316406,273.75,406.0799865722656,275.1199951171875,152.92999267578125,265.07000732421875,394.82000732421875,258.0833435058594,155.52000427246094,271.69000244140625,404.489990234375,273.10333251953125,115366700.0,39336400,132497200.0,84401700.0
2022-05-11,146.05450439453125,258.6650085449219,387.6806640625,244.6666717529297,146.5,260.54998779296875,392.75,244.6666717529297,155.4499969482422,271.3599853515625,404.0400085449219,269.92333984375,145.80999755859375,259.29998779296875,391.9599914550781,242.39999389648438,153.5,265.67999267578125,398.07000732421875,265.0,142689800.0,48975900,142361000.0,97224600.0
2022-05-12,142.12648010253906,253.5026397705078,387.2759704589844,242.6666717529297,142.55999755859375,255.35000610351562,392.3399963378906,242.6666717529297,146.1999969482422,259.8800048828125,395.79998779296875,253.22000122070312,138.8000030517578,250.02000427246094,385.1499938964844,226.6666717529297,142.77000427246094,257.69000244140625,389.3699951171875,233.6666717529297,182602000.0,51033800,125090800.0,140313000.0
2022-05-13,146.6626434326172,259.2309265136719,396.5348815917969,256.5299987792969,147.11000061035156,261.1199951171875,401.7200012207031,256.5299987792969,148.10000610351562,263.0400085449219,403.17999267578125,262.45001220703125,143.11000061035156,255.35000610351562,395.6099853515625,250.52333068847656,144.58999633789062,257.3500061035156,396.7099914550781,257.82666015625,113990900.0,34925100,104174400.0,92150700.0
2022-05-16,145.097412109375,259.608154296875,394.9259033203125,241.4566650390625,145.5399932861328,261.5,400.0899963378906,241.4566650390625,147.52000427246094,265.82000732421875,403.9700012207031,256.586669921875,144.17999267578125,255.77999877929688,397.6000061035156,239.69667053222656,145.5500030517578,259.9599914550781,399.9800109863281,255.72000122070312,86643800.0,32550900,78622400.0,86098500.0
2022-05-17,148.7861785888672,264.8896789550781,403.0497131347656,253.8699951171875,149.24000549316406,266.82000732421875,408.32000732421875,253.8699951171875,149.77000427246094,268.3299865722656,408.57000732421875,254.82666015625,146.67999267578125,262.4599914550781,402.5799865722656,242.9499969482422,148.86000061035156,266.1099853515625,406.5299987792969,249.1199951171875,78336300.0,28828800,83029700.0,80236200.0
2022-05-18,140.39178466796875,252.82933044433594,386.8021240234375,236.60333251953125,140.82000732421875,254.0800018310547,391.8599853515625,236.60333251953125,147.36000061035156,263.6000061035156,403.79998779296875,253.5,139.89999389648438,252.77000427246094,390.54998779296875,233.60333251953125,146.85000610351562,263.0,403.5,248.17333984375,109742900.0,31356000,117674500.0,87811800.0
2022-05-19,136.93234252929688,251.89395141601562,384.43310546875,236.47332763671875,137.35000610351562,253.13999938964844,389.4599914550781,236.47332763671875,141.66000366210938,257.6700134277344,394.1400146484375,244.6666717529297,136.60000610351562,251.8800048828125,387.1099853515625,231.3699951171875,139.8800048828125,253.89999389648438,388.6199951171875,235.6666717529297,136095600.0,32692300,98510700.0,90296700.0
2022-05-20,137.17160034179688,251.31680297851562,384.6009521484375,221.3000030517578,137.58999633789062,252.55999755859375,389.6300048828125,221.3000030517578,140.6999969482422,258.5400085449219,397.0299987792969,240.52667236328125,132.61000061035156,246.44000244140625,380.5400085449219,211.0,139.08999633789062,257.239990234375,393.25,237.99667358398438,137426100.0,39199300,131432200.0,144973200.0
2022-05-23,142.67481994628906,259.3669738769531,391.7968444824219,224.96665954589844,143.11000061035156,260.6499938964844,396.9200134277344,224.96665954589844,143.25999450683594,261.5,397.7300109863281,226.65333557128906,137.64999389648438,253.42999267578125,390.3800048828125,212.68666076660156,137.7899932861328,255.49000549316406,392.8299865722656,218.33999633789062,117726300.0,33175400,76414900.0,88903500.0
2022-05-24,139.9331817626953,258.342041015625,388.80596923828125,209.3866729736328,140.36000061035156,259.6199951171875,393.8900146484375,209.3866729736328,141.97000122070312,261.3299865722656,395.1499938964844,217.97332763671875,137.3300018310547,253.5,386.9599914550781,206.85667419433594,140.80999755859375,257.8900146484375,392.55999755859375,217.8433380126953,104132700.0,29043900,91448800.0,89092500.0
2022-05-25,140.0926971435547,261.227783203125,392.24102783203125,219.60000610351562,140.52000427246094,262.5199890136719,397.3699951171875,219.60000610351562,141.7899932861328,264.5799865722656,399.45001220703125,223.10667419433594,138.33999633789062,257.1300048828125,391.8900146484375,207.6699981689453,138.42999267578125,258.1400146484375,392.30999755859375,207.9499969482422,92482700.0,28547900,91472900.0,92139300.0
2022-05-26,143.3427734375,264.59112548828125,400.0785217285156,235.91000366210938,143.77999877929688,265.8999938964844,405.30999755859375,235.91000366210938,144.33999633789062,267.1099853515625,407.0400085449219,239.55667114257812,137.13999938964844,261.42999267578125,398.45001220703125,217.8866729736328,137.38999938964844,262.2699890136719,398.6700134277344,220.47332763671875,90601500.0,25002100,82168300.0,106003200.0
2022-05-27,149.18495178222656,271.8949890136719,409.9001159667969,253.2100067138672,149.63999938964844,273.239990234375,415.260009765625,253.2100067138672,149.67999267578125,273.3399963378906,415.3800048828125,253.26666259765625,145.25999450683594,267.55999755859375,407.70001220703125,240.17666625976562,145.38999938964844,268.4800109863281,407.9100036621094,241.0833282470703,90978500.0,26910800,84768700.0,89295000.0
2022-05-31,148.38739013671875,270.5317687988281,407.6001892089844,252.75332641601562,148.83999633789062,271.8699951171875,412.92999267578125,252.75332641601562,150.66000366210938,274.7699890136719,416.4599914550781,259.6000061035156,146.83999633789062,268.92999267578125,410.0299987792969,244.7433319091797,149.07000732421875,272.5299987792969,413.54998779296875,257.9466552734375,103718400.0,37827700,95937000.0,101914500.0
2022-06-01,148.25779724121094,271.07904052734375,404.30328369140625,246.7899932861328,148.7100067138672,272.4200134277344,409.5899963378906,246.7899932861328,151.74000549316406,277.69000244140625,416.239990234375,257.32666015625,147.67999267578125,270.0400085449219,406.92999267578125,243.63999938964844,149.89999389648438,275.20001220703125,415.1700134277344,251.72000122070312,74286600.0,25292200,86585800.0,77247900.0
2022-06-02,150.75018310546875,273.2283935546875,412.00262451171875,258.3333435058594,151.2100067138672,274.5799865722656,417.3900146484375,258.3333435058594,151.27000427246094,274.6499938964844,417.44000244140625,264.2099914550781,146.86000061035156,261.6000061035156,407.0400085449219,242.06666564941406,147.8300018310547,264.45001220703125,409.4200134277344,244.1566619873047,72348100.0,44008200,79609600.0,93473100.0
2022-06-03,144.9379119873047,268.69085693359375,405.24102783203125,234.51666259765625,145.3800048828125,270.0199890136719,410.5400085449219,234.51666259765625,147.97000122070312,273.45001220703125,414.0400085449219,247.79666137695312,144.4600067138672,268.4100036621094,409.510009765625,233.4166717529297,146.89999389648438,270.30999755859375,412.3999938964844,243.22666931152344,88570300.0,28059000,71874300.0,112393800.0
2022-06-06,145.6956024169922,267.4270935058594,406.47491455078125,238.27999877929688,146.13999938964844,268.75,411.7900085449219,238.27999877929688,148.57000732421875,274.17999267578125,416.6099853515625,244.86666870117188,144.89999389648438,267.2200012207031,410.54998779296875,234.35000610351562,147.02999877929688,272.05999755859375,414.7799987792969,244.35333251953125,71598400.0,22400300,57508900.0,84204600.0
2022-06-07,148.25779724121094,271.1586608886719,410.3739013671875,238.8866729736328,148.7100067138672,272.5,415.739990234375,238.8866729736328,149.0,273.1300048828125,416.2200012207031,239.99667358398438,144.10000610351562,265.94000244140625,407.6099853515625,230.0933380126953,144.35000610351562,266.6400146484375,408.1000061035156,234.0,67808200.0,22860700,59272400.0,72808500.0
2022-06-08,147.51007080078125,269.0789489746094,405.9122619628906,241.86666870117188,147.9600067138672,270.4100036621094,411.2200012207031,241.86666870117188,149.8699951171875,273.0,415.82000732421875,249.9633331298828,147.4600067138672,269.6099853515625,410.3800048828125,239.17666625976562,148.5800018310547,271.7099914550781,413.92999267578125,240.086669921875,53950200.0,17372300,64350000.0,76210500.0
2022-06-09,142.2062530517578,263.48663330078125,396.25848388671875,239.7066650390625,142.63999938964844,264.7900085449219,401.44000244140625,239.7066650390625,147.9499969482422,272.7099914550781,411.739990234375,255.54666137695312,142.52999877929688,264.6300048828125,401.44000244140625,239.32666015625,147.0800018310547,267.7799987792969,409.3399963378906,249.33999633789062,69473000.0,26439700,86289800.0,96491400.0
2022-06-10,136.7130126953125,251.74468994140625,384.76873779296875,232.22999572753906,137.1300048828125,252.99000549316406,389.79998779296875,232.22999572753906,140.75999450683594,260.5799865722656,395.7799987792969,239.5,137.05999755859375,252.52999877929688,389.75,227.913330078125,140.27999877929688,260.5799865722656,394.8800048828125,235.1566619873047,91437900.0,31422800,132893900.0,97536600.0
2022-06-13,131.4789581298828,241.0675048828125,370.1597595214844,215.73666381835938,131.8800048828125,242.25999450683594,375.0,215.73666381835938,135.1999969482422,249.02000427246094,381.80999755859375,226.63333129882812,131.44000244140625,241.52999877929688,373.29998779296875,214.68333435058594,132.8699951171875,245.11000061035156,379.8500061035156,223.1666717529297,122207100.0,46135800,170004900.0,102767400.0
2022-06-14,132.3562774658203,243.28652954101562,369.04437255859375,220.88999938964844,132.75999450683594,244.49000549316406,373.8699951171875,220.88999938964844,133.88999938964844,245.74000549316406,377.94000244140625,226.3300018310547,131.47999572753906,241.50999450683594,370.5899963378906,211.73666381835938,133.1300048828125,243.86000061035156,376.8500061035156,218.2866668701172,84784300.0,28651500,104011800.0,97988700.0
2022-06-15,135.01815795898438,250.52073669433594,374.3055419921875,233.0,135.42999267578125,251.75999450683594,379.20001220703125,233.0,137.33999633789062,255.3000030517578,383.8999938964844,235.663330078125,132.16000366210938,246.4199981689453,372.1199951171875,218.14999389648438,134.2899932861328,248.30999755859375,377.3599853515625,220.9166717529297,91533000.0,33111700,125666800.0,119131800.0
2022-06-16,129.66448974609375,243.76416015625,361.91754150390625,213.10000610351562,130.05999755859375,244.97000122070312,366.6499938964844,213.10000610351562,132.38999938964844,247.4199981689453,370.94000244140625,225.1666717529297,129.0399932861328,243.02000427246094,364.0799865722656,208.69332885742188,132.0800018310547,245.97999572753906,370.510009765625,222.73666381835938,108123900.0,33169200,134473300.0,107390700.0
2022-06-17,131.15992736816406,246.43096923828125,362.6977233886719,216.75999450683594,131.55999755859375,247.64999389648438,365.8599853515625,216.75999450683594,133.0800018310547,250.5,369.3800048828125,220.97000122070312,129.80999755859375,244.02999877929688,362.1700134277344,213.19667053222656,130.07000732421875,244.6999969482422,365.510009765625,213.43333435058594,134520300.0,43084800,111113900.0,92641800.0
2022-06-21,135.45681762695312,252.49099731445312,371.8281555175781,237.0366668701172,135.8699951171875,253.74000549316406,375.07000732421875,237.0366668701172,137.05999755859375,254.75,376.5299987792969,243.57666015625,133.32000732421875,249.50999450683594,371.80999755859375,224.3333282470703,133.4199981689453,250.25999450683594,371.8900146484375,224.60333251953125,81000500.0,29928300,76811900.0,122793000.0
2022-06-22,134.93841552734375,251.88400268554688,371.154052734375,236.086669921875,135.35000610351562,253.1300048828125,374.3900146484375,236.086669921875,137.75999450683594,257.1700134277344,378.7200012207031,246.8333282470703,133.91000366210938,250.3699951171875,370.17999267578125,233.82666015625,134.7899932861328,251.88999938964844,370.6199951171875,234.50332641601562,73409200.0,25939900,90059400.0,101107500.0
2022-06-23,137.8495330810547,257.5857849121094,374.79229736328125,235.07000732421875,138.27000427246094,258.8599853515625,378.05999755859375,235.07000732421875,138.58999633789062,259.3699951171875,378.8299865722656,239.31666564941406,135.6300048828125,253.6300048828125,372.8900146484375,228.6366729736328,136.82000732421875,255.57000732421875,376.6400146484375,237.9066619873047,72433800.0,25861400,79292100.0,104202600.0
2022-06-24,141.22923278808594,266.3822937011719,386.7084045410156,245.7066650390625,141.66000366210938,267.70001220703125,390.0799865722656,245.7066650390625,141.91000366210938,267.9800109863281,390.0899963378906,246.06666564941406,139.77000427246094,261.7200012207031,381.3699951171875,236.086669921875,139.89999389648438,261.80999755859375,381.3999938964844,237.47000122070312,89116800.0,33923200,98050300.0,95770800.0
2022-06-27,141.22923278808594,263.58612060546875,385.2312927246094,244.9199981689453,141.66000366210938,264.8900146484375,388.5899963378906,244.9199981689453,143.49000549316406,268.29998779296875,391.3599853515625,252.07000732421875,140.97000122070312,263.2799987792969,387.44000244140625,242.56666564941406,142.6999969482422,268.2099914550781,391.04998779296875,249.36666870117188,70207900.0,24615100,66009600.0,89178300.0
2022-06-28,137.02206420898438,255.21751403808594,377.3598937988281,232.663330078125,137.44000244140625,256.4800109863281,380.6499938964844,232.663330078125,143.4199981689453,266.9100036621094,393.1600036621094,249.97000122070312,137.32000732421875,256.32000732421875,380.5299987792969,232.3433380126953,142.1300048828125,263.9800109863281,390.2300109863281,244.48333740234375,67083400.0,27295500,86548900.0,90391200.0
2022-06-29,138.80661010742188,258.9789123535156,377.0525817871094,228.49000549316406,139.22999572753906,260.260009765625,380.3399963378906,228.49000549316406,140.6699981689453,261.9700012207031,382.2699890136719,231.17333984375,136.6699981689453,255.75999450683594,378.4200134277344,222.27333068847656,137.4600067138672,257.5899963378906,381.2300109863281,230.5,66242400.0,20069800,65676000.0,82897200.0
2022-06-30,136.3042449951172,255.56578063964844,373.9892883300781,224.47332763671875,136.72000122070312,256.8299865722656,377.25,224.47332763671875,138.3699951171875,259.5299987792969,380.6600036621094,229.4566650390625,133.77000427246094,252.89999389648438,372.55999755859375,218.8633270263672,137.25,257.04998779296875,376.239990234375,224.50999450683594,98964500.0,31730900,112508300.0,94600500.0
2022-07-01,138.50750732421875,258.3022155761719,377.94482421875,227.26333618164062,138.92999267578125,259.5799865722656,381.239990234375,227.26333618164062,139.0399932861328,259.7699890136719,381.70001220703125,230.22999572753906,135.66000366210938,254.61000061035156,373.79998779296875,222.1199951171875,136.0399932861328,256.3900146484375,376.55999755859375,227.0,71051600.0,22837700,74839700.0,74460300.0
2022-07-05,141.12953186035156,261.55615234375,378.6585998535156,233.06666564941406,141.55999755859375,262.8500061035156,381.9599914550781,233.06666564941406,141.61000061035156,262.9800109863281,381.9800109863281,233.14666748046875,136.92999267578125,254.74000549316406,372.8999938964844,216.1666717529297,137.77000427246094,256.1600036621094,375.8800048828125,223.0,73353800.0,22941000,81438000.0,84581100.0
2022-07-06,142.48538208007812,264.89959716796875,379.93743896484375,231.73333740234375,142.9199981689453,266.2099914550781,383.25,231.73333740234375,144.1199951171875,267.989990234375,385.8699951171875,234.56333923339844,141.0800018310547,262.3999938964844,379.6000061035156,227.18666076660156,141.35000610351562,263.75,382.1099853515625,230.77999877929688,74064300.0,23824400,70426200.0,71853600.0
2022-07-07,145.90496826171875,267.0788269042969,385.6278076171875,244.5433349609375,146.35000610351562,268.3999938964844,388.989990234375,244.5433349609375,146.5500030517578,269.05999755859375,389.8299865722656,245.3633270263672,143.27999877929688,265.0199890136719,383.2699890136719,232.2100067138672,143.2899932861328,265.1199951171875,385.1199951171875,233.9199981689453,66253700.0,20859900,64525900.0,81930600.0
2022-07-08,146.5928497314453,266.34246826171875,385.31060791015625,250.76333618164062,147.0399932861328,267.6600036621094,388.6700134277344,250.76333618164062,147.5500030517578,268.1000061035156,390.6400146484375,254.97999572753906,145.0,263.2900085449219,385.6600036621094,241.16000366210938,145.25999450683594,264.7900085449219,387.2699890136719,242.3333282470703,64547800.0,19658800,72397800.0,101854200.0
2022-07-11,144.42945861816406,263.2079772949219,380.90899658203125,234.3433380126953,144.8699951171875,264.510009765625,384.2300109863281,234.3433380126953,146.63999938964844,266.5299987792969,386.8699951171875,253.06333923339844,143.77999877929688,262.17999267578125,383.5,233.6266632080078,145.6699981689453,265.6499938964844,385.8500061035156,252.10333251953125,63141600.0,19455200,58366900.0,99241200.0
2022-07-12,145.41644287109375,252.42132568359375,377.538330078125,233.07000732421875,145.86000061035156,253.6699981689453,380.8299865722656,233.07000732421875,148.4499969482422,265.94000244140625,386.1600036621094,239.77333068847656,145.0500030517578,252.0399932861328,378.989990234375,228.3699951171875,145.75999450683594,265.8800048828125,383.6499938964844,236.84666442871094,77588800.0,35868500,62219200.0,87930900.0
2022-07-13,145.04757690429688,251.47601318359375,375.5556335449219,237.0399932861328,145.49000549316406,252.72000122070312,378.8299865722656,237.0399932861328,146.4499969482422,253.5500030517578,381.9200134277344,242.05999755859375,142.1199951171875,248.11000061035156,374.6600036621094,225.03334045410156,142.99000549316406,250.19000244140625,375.1000061035156,225.5,71185600.0,29497400,84224600.0,97954500.0
2022-07-14,148.01852416992188,252.82933044433594,374.6435852050781,238.31333923339844,148.47000122070312,254.0800018310547,377.9100036621094,238.31333923339844,148.9499969482422,255.13999938964844,379.04998779296875,238.65333557128906,143.25,245.94000244140625,371.0400085449219,229.3333282470703,144.0800018310547,250.57000732421875,373.6099853515625,234.89666748046875,78140700.0,25102800,89704800.0,78557400.0
